,fecha,institution_id,logged_users
4032,2022-08-01,853,2
4033,2022-08-01,797,7
4034,2022-08-01,880,86
4035,2022-08-01,48,198
4036,2022-08-01,829,825
4037,2022-08-01,12,516
4038,2022-08-01,746,3135
4039,2022-08-01,816,328
4040,2022-08-01,892,102
4041,2022-08-01,677,809
4042,2022-08-01,845,22
4043,2022-08-01,776,2281
4044,2022-08-01,902,171
4045,2022-08-01,752,49
4046,2022-08-01,858,4
4047,2022-08-01,716,45
4048,2022-08-01,849,66
4049,2022-08-01,835,122
4050,2022-08-01,904,28
4051,2022-08-01,825,357
4052,2022-08-01,897,62
4053,2022-08-01,850,7044
4054,2022-08-01,884,151
4055,2022-08-01,785,353
4056,2022-08-01,836,18
4057,2022-08-01,877,256
4058,2022-08-01,826,174
4059,2022-08-01,898,153
4060,2022-08-01,852,1
4061,2022-08-01,837,31
4062,2022-08-02,896,3
4063,2022-08-02,782,1658
4064,2022-08-02,807,44
4065,2022-08-02,887,7
4066,2022-08-03,842,31
4067,2022-08-03,901,1
4068,2022-08-03,881,89
4069,2022-08-03,14,79
4070,2022-08-04,541,692
4071,2022-08-05,775,40
4072,2022-08-05,832,556
4073,2022-08-05,824,317
4074,2022-08-08,828,16
4075,2022-08-08,586,70
4076,2022-08-08,798,530
4077,2022-08-08,717,167
4078,2022-08-08,727,458
4079,2022-08-08,788,101
4080,2022-08-08,878,21
4081,2022-08-09,854,8
4082,2022-08-09,870,59
4083,2022-08-09,801,4
4084,2022-08-10,761,80
4085,2022-08-12,91,3
4086,2022-08-12,809,1
4087,2022-08-17,890,4
4088,2022-08-17,75,4
4089,2022-08-17,906,20
4090,2022-08-18,53,1
4091,2022-08-19,883,1
4092,2022-08-19,874,2
4093,2022-08-22,860,1
4094,2022-08-23,869,6
4095,2022-08-23,863,4
4096,2022-08-25,44,1
4097,2022-08-25,13,1
4098,2022-08-25,38,3
4099,2022-08-29,753,1
4100,2022-09-01,850,2252
4101,2022-09-01,717,249
4102,2022-09-01,884,102
4103,2022-09-01,785,489
4104,2022-09-01,829,424
4105,2022-09-01,877,507
4106,2022-09-01,904,66
4107,2022-09-01,761,86
4108,2022-09-01,727,473
4109,2022-09-01,807,20
4110,2022-09-01,842,30
4111,2022-09-01,541,1595
4112,2022-09-01,788,24
4113,2022-09-01,832,213
4114,2022-09-01,878,30
4115,2022-09-01,906,90
4116,2022-09-01,764,125
4117,2022-09-01,824,470
4118,2022-09-01,898,42
4119,2022-09-01,743,203
4120,2022-09-01,813,30
4121,2022-09-01,835,151
4122,2022-09-01,880,35
4123,2022-09-01,12,2030
4124,2022-09-01,775,45
4125,2022-09-01,825,110
4126,2022-09-01,869,42
4127,2022-09-01,900,24
4128,2022-09-01,746,1265
4129,2022-09-01,677,783
4130,2022-09-01,798,633
4131,2022-09-01,881,853
4132,2022-09-01,14,204
4133,2022-09-01,776,1189
4134,2022-09-01,826,81
4135,2022-09-01,870,63
4136,2022-09-01,902,144
4137,2022-09-01,816,8
4138,2022-09-01,849,6
4139,2022-09-01,801,1
4140,2022-09-01,48,158
4141,2022-09-01,782,1934
4142,2022-09-01,828,18
4143,2022-09-02,897,2
4144,2022-09-02,892,18
4145,2022-09-02,586,121
4146,2022-09-02,797,5
4147,2022-09-02,752,59
4148,2022-09-02,837,6
4149,2022-09-05,53,2
4150,2022-09-05,845,7
4151,2022-09-06,836,19
4152,2022-09-06,716,24
4153,2022-09-06,882,2
4154,2022-09-07,896,1
4155,2022-09-08,889,1
4156,2022-09-10,858,4
4157,2022-09-12,805,2
4158,2022-09-12,863,2
4159,2022-09-12,903,4
4160,2022-09-13,0,1
4161,2022-09-13,910,70
4162,2022-09-15,911,38
4163,2022-09-20,913,1
4164,2022-09-20,912,5
4165,2022-09-21,817,1
4166,2022-09-21,820,1
4167,2022-09-21,895,1
4168,2022-09-22,875,1
4169,2022-09-26,840,1
4170,2022-09-26,848,1
4171,2022-09-28,753,1
4172,2022-09-28,814,1
4173,2022-09-28,893,3
4174,2022-10-01,825,219
4175,2022-10-01,727,202
4176,2022-10-01,785,754
4177,2022-10-01,850,2361
4178,2022-10-01,586,310
4179,2022-10-01,898,17
4180,2022-10-01,12,2349
4181,2022-10-01,677,441
4182,2022-10-01,881,520
4183,2022-10-01,48,158
4184,2022-10-01,829,454
4185,2022-10-01,14,194
4186,2022-10-01,746,485
4187,2022-10-01,798,456
4188,2022-10-01,884,120
4189,2022-10-01,910,150
4190,2022-10-01,776,963
4191,2022-10-01,824,233
4192,2022-10-01,717,341
4193,2022-10-01,911,23
4194,2022-10-01,541,879
4195,2022-10-01,782,2379
4196,2022-10-01,835,168
4197,2022-10-01,877,486
4198,2022-10-02,743,231
4199,2022-10-02,869,59
4200,2022-10-02,892,183
4201,2022-10-02,832,528
4202,2022-10-03,863,2
4203,2022-10-03,807,12
4204,2022-10-03,878,31
4205,2022-10-03,905,14
4206,2022-10-03,826,154
4207,2022-10-03,813,130
4208,2022-10-03,889,5
4209,2022-10-03,880,277
4210,2022-10-03,764,91
4211,2022-10-03,828,20
4212,2022-10-03,890,1
4213,2022-10-03,775,43
4214,2022-10-03,900,59
4215,2022-10-03,816,2
4216,2022-10-03,716,68
4217,2022-10-03,902,285
4218,2022-10-03,752,71
4219,2022-10-03,885,1
4220,2022-10-03,904,20
4221,2022-10-04,849,5
4222,2022-10-04,887,11
4223,2022-10-04,761,15
4224,2022-10-04,906,10
4225,2022-10-05,23,1
4226,2022-10-05,4,2
4227,2022-10-05,836,12
4228,2022-10-05,5,1
4229,2022-10-05,41,1
4230,2022-10-05,18,1
4231,2022-10-05,1,1
4232,2022-10-06,897,23
4233,2022-10-06,837,7
4234,2022-10-06,842,4
4235,2022-10-07,29,2
4236,2022-10-07,914,221
4237,2022-10-07,860,3
4238,2022-10-08,786,1
4239,2022-10-08,870,3
4240,2022-10-11,858,9
4241,2022-10-11,801,4
4242,2022-10-12,912,208
4243,2022-10-13,896,6
4244,2022-10-17,846,1
4245,2022-10-18,753,2
4246,2022-10-18,744,1
4247,2022-10-18,852,5
4248,2022-10-18,53,49
4249,2022-10-19,866,11
4250,2022-10-19,797,6
4251,2022-10-19,874,2
4252,2022-10-20,585,1
4253,2022-10-26,915,2
4254,2022-10-26,916,1
4255,2022-10-26,917,2
4256,2022-10-27,918,5
4257,2022-10-27,920,1
4258,2022-10-27,908,9
4259,2022-10-28,814,1
4260,2022-10-28,845,4
4261,2022-10-28,893,1
